time_s,distance_m,ax_mps2,ay_mps2,az_mps2,gx_radps,gy_radps,gz_radps,accel_mag,gyro_mag,jerk
74.48,52.136,-0.04023,-0.03169,9.72704,0.00856,0.00652,-0.00276,9.72718,0.01111,-1.88099
74.5,52.15,-0.04857,-0.02776,9.76706,0.01092,0.0067,-0.00326,9.76722,0.01322,2.00196
74.52,52.164,-0.03616,-0.01857,9.75839,0.01456,0.00133,-0.005,9.75848,0.01545,-0.43684
74.54,52.178,-0.05436,-0.02571,9.79142,0.00949,0.00389,-0.00162,9.79161,0.01038,1.65635
74.56,52.192,-0.06054,-0.03196,9.76727,0.01194,0.00157,-0.0052,9.76751,0.01312,-1.20486
74.58,52.206,-0.07323,-0.05622,9.78494,0.01177,0.00722,-0.00086,9.78537,0.01383,0.89325
74.6,52.22,-0.06534,-0.02057,9.76446,0.01391,0.00807,-0.00822,9.7647,0.01806,-1.03393
74.62,52.234,-0.03929,-0.04009,9.76784,0.00969,0.00113,-0.00608,9.768,0.01149,0.16543
74.64,52.248,-0.00121,-0.02363,9.74071,0.00517,-0.00394,-0.01059,9.74074,0.01242,-1.36326
74.66,52.262,0.00202,-0.03791,9.74624,0.01023,0.00468,-0.00769,9.74631,0.01362,0.27855
74.68,52.276,0.04556,-0.04336,9.76629,0.00897,-0.0038,-0.00695,9.7665,0.01196,1.00925
74.7,52.29,0.04971,-0.04097,9.74315,0.01419,0.00179,-0.00369,9.74336,0.01477,-1.15657
74.72,52.304,0.09263,-0.03898,9.77695,0.01478,0.0016,-0.00973,9.77747,0.01777,1.70528
74.74,52.318,0.0933,-0.04425,9.77138,0.01105,0.00622,-0.00712,9.77193,0.01454,-0.2772
74.76,52.332,0.11676,-0.03842,9.76356,0.00672,-0.0056,-0.0023,9.76433,0.00904,-0.37965
74.78,52.346,0.15195,-0.02878,9.75459,0.01153,-0.00441,-0.00782,9.75581,0.01462,-0.42596
74.8,52.36,0.11301,-0.05321,9.77777,0.00866,0.00119,-0.00525,9.77857,0.0102,1.13786
74.82,52.374,0.09164,-0.05474,9.80456,0.01081,-0.00184,-0.01228,9.80514,0.01647,1.32844
74.84,52.388,0.11534,-0.03153,9.80979,0.01002,0.00516,-0.00692,9.81052,0.01322,0.26904
74.86,52.402,0.10342,-0.03438,9.76978,0.00795,-0.00138,-0.00895,9.77039,0.01205,-2.00656
74.88,52.416,0.04525,-0.03372,9.76525,0.00875,0.0042,-0.00985,9.76541,0.01383,-0.24895
74.9,52.43,0.08697,-0.0483,9.74664,0.01176,-0.00545,-0.01011,9.74715,0.01644,-0.91319
74.92,52.444,0.04164,-0.01259,9.76203,0.01095,0.00074,-0.01268,9.76212,0.01677,0.74894
74.94,52.458,0.02925,-0.02676,9.76412,0.00533,0.00031,-0.01318,9.7642,0.01422,0.10364
74.96,52.472,0.01492,-0.02221,9.78301,0.00792,0.00124,-0.01796,9.78305,0.01967,0.94247
74.98,52.486,-0.00119,-0.08141,9.81892,0.01159,-0.00093,-0.01554,9.81926,0.01941,1.81045
75,52.5,0.02311,-0.03533,9.82183,0.00609,-0.00038,-0.01322,9.82192,0.01456,0.13315
75.02,52.514,0.01648,-0.04477,9.82623,0.00988,-0.00685,-0.01142,9.82634,0.01658,0.22115
75.04,52.528,0.03115,-0.05065,9.819,0.00626,-0.00242,-0.0185,9.81918,0.01968,-0.3581
75.06,52.542,0.01409,-0.04047,9.81984,0.01063,-0.0013,-0.01815,9.81994,0.02107,0.03783
75.08,52.556,0.01442,-0.03858,9.8267,0.00754,-0.00359,-0.01635,9.82678,0.01836,0.34238
75.1,52.57,-0.00495,-0.02585,9.8235,0.0063,0.00047,-0.0169,9.82354,0.01805,-0.16239
75.12,52.584,-0.00216,-0.03488,9.85863,0.0128,-0.0007,-0.00631,9.85869,0.01429,1.75754
75.14,52.598,-0.02403,-0.03282,9.82779,0.01008,0.00131,-0.01911,9.82788,0.02165,-1.54056
75.16,52.612,-0.02523,-0.0452,9.86531,0.01017,-0.01108,-0.01712,9.86545,0.02279,1.87855
75.18,52.626,-0.05066,-0.04681,9.85585,0.00615,-0.00475,-0.01914,9.85609,0.02066,-0.46762
75.2,52.64,-0.08846,-0.03472,9.83725,0.00643,-0.01324,-0.0125,9.83771,0.01931,-0.91945
75.22,52.654,-0.11125,-0.03336,9.85931,0.0014,-0.00607,-0.01876,9.86,0.01977,1.11446
75.24,52.668,-0.08672,-0.01146,9.83557,0.01338,-0.0043,-0.01779,9.83596,0.02267,-1.20189
75.26,52.682,-0.08117,-0.04168,9.86946,0.00722,-0.00493,-0.0129,9.86988,0.01558,1.69633
75.28,52.696,-0.1012,-0.05018,9.88498,0.00971,-0.00532,-0.01506,9.88563,0.01869,0.78728
75.3,52.71,-0.10375,-0.04504,9.85777,0.00397,-0.00953,-0.00982,9.85842,0.01425,-1.3605
75.32,52.724,-0.09447,-0.04781,9.86411,0.00923,-0.00461,-0.01421,9.86467,0.01756,0.31275
75.34,52.738,-0.09192,-0.04046,9.88459,0.00434,-0.00551,-0.01896,9.8851,0.02021,1.02104
75.36,52.752,-0.08459,-0.02974,9.85174,0.00777,-0.00437,-0.01609,9.85215,0.0184,-1.64738
75.38,52.766,-0.05434,-0.02345,9.85787,0.00055,-0.00484,-0.01745,9.85805,0.01811,0.29504
75.4,52.78,-0.01838,-0.02076,9.8732,0.00441,-0.00301,-0.00928,9.87324,0.01071,0.75957
75.42,52.794,-0.00377,-0.03746,9.87474,0.00321,-0.00582,-0.01066,9.87481,0.01256,0.0787
75.44,52.808,0.02397,-0.043,9.88338,0.00263,-0.00114,-0.01011,9.88351,0.01051,0.43458
75.46,52.822,0.0299,-0.03317,9.88528,0.00617,-0.00554,-0.01064,9.88538,0.01348,0.09377
75.48,52.836,0.05671,-0.06052,9.8584,0.00368,-0.00582,-0.01326,9.85875,0.01494,-1.33145
75.5,52.85,0.02317,-0.03828,9.86701,0.0041,-0.00641,-0.0092,9.86711,0.01194,0.41805
75.52,52.864,0.0477,-0.03148,9.85621,0.00356,-0.01171,-0.01477,9.85638,0.01918,-0.53669
75.54,52.878,0.06894,-0.02763,9.87478,0.0037,-0.00624,-0.01883,9.87506,0.02018,0.93405
75.56,52.892,0.05847,-0.03512,9.85968,-0.00161,-0.00708,-0.01714,9.85992,0.01862,-0.75717
75.58,52.906,0.00994,-0.02145,9.86839,0.00617,-0.00816,-0.01006,9.86842,0.01435,0.42493
75.6,52.92,0.00435,-0.00799,9.89137,0.00625,-0.01296,-0.01352,9.89138,0.01975,1.14813
75.62,52.934,0.00003,-0.02271,9.85524,-0.00338,-0.0092,-0.0091,9.85527,0.01338,-1.80539
75.64,52.948,-0.03393,0.00358,9.86423,-0.00001,-0.00384,-0.00915,9.86429,0.00992,0.45093
75.66,52.962,-0.05866,-0.03527,9.89486,0.00321,-0.00992,-0.01034,9.89509,0.01469,1.54027
75.68,52.976,-0.05005,-0.04242,9.80441,-0.00197,-0.00333,-0.00738,9.80463,0.00833,-4.52326
75.7,52.99,-0.04754,-0.01811,9.8945,0.00292,-0.00921,-0.01115,9.89463,0.01475,4.50026
75.72,53.004,-0.06376,0.01808,9.87993,-0.00027,-0.00618,-0.00507,9.88015,0.008,-0.72432
75.74,53.018,-0.0522,-0.01372,9.84388,-0.00197,-0.00698,-0.01509,9.84403,0.01674,-1.80591
75.76,53.032,-0.04065,-0.02356,9.84867,0.00061,-0.00814,-0.01523,9.84878,0.01728,0.23753
75.78,53.046,-0.06854,0.00243,9.85377,0.00103,-0.00794,-0.00597,9.85401,0.00999,0.26146
75.8,53.06,-0.05751,0.00586,9.8587,0.00094,-0.00705,-0.00814,9.85887,0.01081,0.24318
75.82,53.074,-0.06751,-0.00821,9.85607,0.00136,-0.00962,-0.00456,9.85631,0.01073,-0.12838
75.84,53.088,-0.07041,0.00821,9.83004,0.00547,-0.00512,-0.00937,9.8303,0.012,-1.30029
75.86,53.102,-0.08323,-0.0186,9.88464,0.0031,-0.00922,-0.00024,9.88501,0.00973,2.73559
75.88,53.116,-0.09868,-0.00426,9.83301,0.0016,-0.01026,-0.00898,9.8335,0.01373,-2.57534
75.9,53.13,-0.08885,0.00246,9.8479,-0.0016,-0.00934,-0.00446,9.8483,0.01047,0.73996
75.92,53.144,-0.10017,-0.0176,9.82801,-0.00464,-0.00878,-0.00606,9.82854,0.01164,-0.98822
75.94,53.158,-0.13286,0.01849,9.85884,0.00292,-0.01342,-0.0058,9.85975,0.01491,1.56047
75.96,53.172,-0.11497,0.02165,9.82178,0.00031,-0.00315,-0.00259,9.82248,0.00409,-1.86359
75.98,53.186,-0.13538,0.02229,9.85204,-0.00264,-0.00962,-0.00453,9.853,0.01096,1.52596
76,53.2,-0.11649,-0.0034,9.80404,0.00705,-0.00567,-0.0069,9.80473,0.01137,-2.4131
76.02,53.214,-0.10903,0.00279,9.78226,-0.00611,-0.00825,-0.00076,9.78287,0.0103,-1.09309
76.04,53.228,-0.1071,0.01009,9.81059,-0.00325,-0.00696,-0.00353,9.81118,0.00845,1.41557
76.06,53.242,-0.08614,-0.00123,9.80367,0.00232,-0.0045,-0.00437,9.80405,0.00669,-0.35682
76.08,53.256,-0.097,0.01984,9.79812,-0.00225,-0.00458,-0.00119,9.79862,0.00524,-0.27128
76.1,53.27,-0.03917,0.01224,9.8013,-0.00394,-0.00384,0.00004,9.80139,0.00551,0.13844
76.12,53.284,-0.03016,-0.00757,9.78782,0.00428,-0.00968,0.00551,9.78787,0.01194,-0.67584
76.14,53.298,-0.01034,0.02632,9.73722,0.00128,-0.00976,-0.0009,9.73726,0.00988,-2.53058
76.16,53.312,-0.03544,0.01813,9.7456,-0.00372,-0.00973,0.0002,9.74568,0.01041,0.4209
76.18,53.326,0.03951,0.01937,9.82111,-0.00213,-0.00637,0.0062,9.82121,0.00914,3.77654
76.2,53.34,0.04685,0.02314,9.77997,-0.00545,-0.00669,0.01321,9.78011,0.01578,-2.05499
76.22,53.354,0.08487,0.00331,9.7811,-0.0005,-0.00755,0.00723,9.78147,0.01046,0.06789
76.24,53.368,0.05845,0.04081,9.78435,-0.00644,-0.00911,0.00785,9.78461,0.01364,0.15711
76.26,53.382,0.08409,0.04798,9.76649,-0.00809,-0.00957,0.00691,9.76697,0.01431,-0.88192
76.28,53.396,0.05732,0.03482,9.78998,0.00069,-0.00441,0.00468,9.79021,0.00647,1.16168
76.3,53.41,0.05519,0.01837,9.77091,-0.00729,-0.00493,0.00204,9.77109,0.00903,-0.95602
76.32,53.424,0.055,0.01698,9.78684,-0.00337,-0.00638,0.00489,9.78701,0.00871,0.79608
76.34,53.438,0.02984,0.04737,9.78085,-0.00457,-0.00157,0.00196,9.78101,0.00521,-0.30004
76.36,53.452,-0.01177,0.02786,9.77585,-0.00688,0.00002,0.00766,9.7759,0.0103,-0.25537
76.38,53.466,-0.02301,0.01676,9.75749,-0.00312,-0.00429,0.00302,9.75753,0.00611,-0.9186
76.4,53.48,-0.02696,0.02217,9.73674,-0.00678,-0.00429,0.00791,9.7368,0.01127,-1.03623
76.42,53.494,-0.03032,0.03811,9.7255,-0.00707,0.00304,0.00464,9.72562,0.00898,-0.55923
76.44,53.508,-0.02885,0.04944,9.78749,-0.00552,-0.0002,0.01125,9.78766,0.01254,3.10187
76.46,53.522,-0.02895,0.05219,9.75958,-0.00815,-0.00448,0.01256,9.75977,0.01563,-1.39452
76.48,53.536,-0.0352,0.03218,9.75552,-0.01168,0.00111,0.01747,9.75563,0.02105,-0.20664
76.5,53.55,-0.03399,0.04694,9.74402,-0.00835,0.00039,0.00213,9.7442,0.00862,-0.57178
76.52,53.564,-0.02233,0.02522,9.76768,-0.00305,0.00146,0.00751,9.76773,0.00824,1.17685
76.54,53.578,-0.03993,0.04129,9.73397,-0.00356,-0.00732,0.00998,9.73414,0.01288,-1.67988
76.56,53.592,-0.02389,0.03241,9.77819,-0.00702,-0.00006,0.01357,9.77828,0.01528,2.20707
76.58,53.606,-0.00789,0.03011,9.7552,-0.00734,-0.00187,0.00869,9.75525,0.01153,-1.15119
76.6,53.62,-0.0231,0.01523,9.76615,-0.00222,0.00126,0.00776,9.76619,0.00817,0.54694
76.62,53.634,-0.03657,0.01619,9.76201,-0.0024,0.00373,0.01923,9.76209,0.01974,-0.20494
76.64,53.648,-0.02538,0.05575,9.76134,-0.00749,-0.00068,0.01159,9.76154,0.01382,-0.02786
76.66,53.662,-0.04234,0.03345,9.79477,-0.00597,-0.00146,0.01889,9.79492,0.01987,1.66909
76.68,53.676,-0.05233,0.02276,9.75081,-0.00855,-0.00086,0.01497,9.75098,0.01726,-2.19709
76.7,53.69,-0.02777,0.02005,9.75852,-0.00524,-0.00052,0.01574,9.75858,0.0166,0.38036
76.72,53.704,-0.0281,0.04892,9.77572,-0.00475,-0.00418,0.01148,9.77588,0.01311,0.86499
76.74,53.718,-0.01894,0.04451,9.76713,-0.00643,-0.00138,0.02205,9.76724,0.02301,-0.43195
76.76,53.732,-0.02941,0.02327,9.74531,-0.00551,0.00498,0.01122,9.74538,0.01345,-1.09304
76.78,53.746,-0.03158,0.03128,9.75784,-0.01067,0.00522,0.01553,9.75794,0.01955,0.62799
76.8,53.76,0.02501,0.03795,9.76427,-0.00861,-0.00578,0.01957,9.76437,0.02215,0.32148
76.82,53.774,0.03047,0.02928,9.78468,-0.00454,-0.00429,0.0104,9.78477,0.01213,1.01988
76.84,53.788,0.04821,0.05843,9.74374,-0.004,0.00608,0.01649,9.74404,0.01802,-2.03674
76.86,53.802,0.07715,0.04867,9.76299,-0.00585,0.00326,0.01465,9.76342,0.01611,0.96895
76.88,53.816,0.09813,0.04381,9.76973,-0.01088,0.00177,0.01214,9.77032,0.0164,0.34509
76.9,53.83,0.10689,0.03166,9.78921,-0.00819,0.00075,0.01552,9.78985,0.01756,0.97662
76.92,53.844,0.12793,0.03117,9.80168,-0.00845,0.00669,0.01154,9.80256,0.01579,0.63556
76.94,53.858,0.11838,0.02769,9.80388,-0.0083,0.00399,0.01289,9.80464,0.01584,0.1039
76.96,53.872,0.17292,0.03111,9.76124,-0.01116,0.00327,0.01384,9.76283,0.01808,-2.09068
76.98,53.886,0.14324,0.06788,9.79869,-0.00411,0.00192,0.02089,9.79998,0.02137,1.85757
77,53.9,0.15439,0.01583,9.79406,-0.00844,0.00111,0.01344,9.79529,0.01591,-0.23422
77.02,53.914,0.15024,0.05369,9.81597,-0.00568,0.00426,0.01242,9.81727,0.01431,1.09882
77.04,53.928,0.12655,0.02807,9.82014,-0.0102,0.00179,0.01371,9.821,0.01718,0.1866
77.06,53.942,0.09812,0.04767,9.81005,-0.00739,0.0059,0.01423,9.81066,0.01708,-0.51704
77.08,53.956,0.06686,0.04365,9.84185,-0.01271,0.00727,0.01384,9.84217,0.02015,1.5755
77.1,53.97,0.06047,0.0421,9.80262,-0.01009,-0.00135,0.01231,9.8029,0.01597,-1.9637
77.12,53.984,0.04566,0.05725,9.83724,-0.01116,0.00357,0.01062,9.83751,0.01582,1.73092
77.14,53.998,0.02287,0.05103,9.83605,-0.00685,0.006,0.0092,9.83621,0.01295,-0.06529
77.16,54.012,-0.01344,0.06313,9.85432,-0.01075,0.00202,0.00983,9.85453,0.01471,0.9161
77.18,54.026,0.03492,0.05254,9.82711,-0.00911,0.00229,0.01504,9.82731,0.01773,-1.3611
77.2,54.04,0.00186,0.02712,9.82305,-0.01148,0.00719,0.00772,9.82308,0.01559,-0.21122
77.22,54.054,-0.01842,0.0334,9.8333,-0.01034,0.00507,0.00469,9.83338,0.01243,0.51461
77.24,54.068,-0.01689,0.03011,9.83886,-0.01041,0.00285,0.01088,9.83892,0.01533,0.27726
77.26,54.082,-0.00117,0.03734,9.85186,-0.01055,-0.00168,0.00596,9.85194,0.01224,0.65068
77.28,54.096,-0.0147,0.01066,9.83615,-0.0114,0.01094,0.00826,9.83617,0.01783,-0.7882
77.3,54.11,0.02501,0.04903,9.88613,-0.007,0.00963,0.0076,9.88628,0.01413,2.50557
77.32,54.124,0.00482,0.01866,9.86426,-0.01432,0.00215,0.0132,9.86428,0.0196,-1.1
77.34,54.138,0.00777,0.02582,9.85105,-0.01212,0.00636,0.00721,9.85108,0.01547,-0.65998
77.36,54.152,0.01844,0.02456,9.90169,-0.01112,0.00549,0.01262,9.90174,0.0177,2.53267
77.38,54.166,0.02369,0.02171,9.87085,-0.00333,0.00379,0.00935,9.87091,0.01062,-1.5415
77.4,54.18,-0.00957,0.01178,9.89017,-0.00793,0.00366,0.00284,9.89018,0.00919,0.96353
77.42,54.194,0.01073,-0.00107,9.87935,-0.01295,0.00716,0.00674,9.87935,0.01626,-0.54124
77.44,54.208,0.02158,0.0213,9.8641,-0.00958,0.00756,0.00394,9.86415,0.01282,-0.76028
77.46,54.222,0.00704,0.0059,9.87935,-0.00396,0.00564,0.01017,9.87935,0.01229,0.76018
77.48,54.236,0.02312,0.01322,9.86109,-0.00895,0.00735,0.00438,9.86113,0.01239,-0.91104
77.5,54.25,0.01896,-0.00114,9.89326,-0.00946,0.00678,0.00489,9.89328,0.01263,1.60747
77.52,54.264,0.02267,0.00444,9.882,-0.00982,0.00586,0.00339,9.88203,0.01193,-0.56258
77.54,54.278,0.02792,-0.0116,9.86093,-0.01116,0.00698,0.00278,9.86098,0.01346,-1.05252
77.56,54.292,0.03497,-0.01206,9.84962,-0.00645,0.00764,0.01198,9.84969,0.0156,-0.5645
77.58,54.306,0.0826,0.00915,9.85409,-0.01387,0.00621,-0.00078,9.85444,0.01522,0.23766
77.6,54.32,0.10226,-0.00392,9.89446,-0.00755,0.00743,-0.00344,9.89499,0.01114,2.02768
77.62,54.334,0.10585,0.04217,9.88519,-0.00932,0.01002,0.0057,9.88585,0.01482,-0.45711
77.64,54.348,0.09973,0.01508,9.85017,-0.00674,0.01136,0.00703,9.85069,0.01497,-1.75805
77.66,54.362,0.1427,0.02186,9.87419,-0.00793,0.00859,-0.00147,9.87524,0.01178,1.22752
77.68,54.376,0.10994,0.00523,9.84693,-0.01046,0.01002,0.00027,9.84755,0.01449,-1.38479
77.7,54.39,0.10741,-0.0121,9.87165,-0.00783,0.01207,0.00151,9.87224,0.01447,1.23492
77.72,54.404,0.10911,-0.01189,9.85022,-0.00732,0.00756,0.0022,9.85083,0.01076,-1.0708
77.74,54.418,0.08364,-0.02663,9.87273,-0.00942,0.00517,-0.00582,9.87312,0.01222,1.1144
77.76,54.432,0.09842,-0.02298,9.85576,-0.01385,0.0106,0.00659,9.85628,0.01864,-0.84188
77.78,54.446,0.07405,0.02299,9.87689,-0.01126,0.0083,-0.00096,9.8772,0.01402,1.04605
77.8,54.46,0.03208,-0.01301,9.83164,-0.01334,0.00856,0.00293,9.8317,0.01612,-2.27512
77.82,54.474,-0.01913,0.001,9.83699,-0.00884,0.00185,0.00091,9.837,0.00908,0.26541
77.84,54.488,-0.03019,0.0137,9.83246,-0.00758,0.01189,-0.00125,9.83252,0.01415,-0.22442
77.86,54.502,-0.02954,0.0035,9.84752,-0.00716,0.00429,-0.00566,9.84757,0.01009,0.75262
77.88,54.516,-0.05066,-0.02617,9.83231,-0.00628,0.01081,-0.00695,9.83247,0.01431,-0.75487
77.9,54.53,-0.08198,-0.01261,9.82558,-0.01198,0.0117,-0.00838,9.82593,0.01873,-0.32701
77.92,54.544,-0.09203,-0.03473,9.83951,-0.00941,0.00855,-0.00401,9.84001,0.01333,0.70374
77.94,54.558,-0.06666,-0.04381,9.80427,-0.00357,0.00967,-0.00795,9.80459,0.01302,-1.77064
77.96,54.572,-0.07241,-0.02131,9.84211,-0.0047,0.00577,-0.00607,9.8424,0.00961,1.89016
77.98,54.586,-0.06554,-0.03551,9.81081,-0.00464,0.0089,-0.00783,9.81109,0.01273,-1.56516
78,54.6,-0.06991,-0.02456,9.82772,-0.00325,0.0083,-0.01261,9.828,0.01545,0.84534
78.02,54.614,-0.08613,-0.0275,9.8298,-0.00437,0.00645,-0.01584,9.83022,0.01765,0.11099
78.04,54.628,-0.05593,-0.00954,9.7946,-0.00443,0.00203,-0.00914,9.79476,0.01036,-1.77276
78.06,54.642,-0.05037,-0.02293,9.77987,-0.0106,0.01044,-0.00656,9.78002,0.01626,-0.73704
78.08,54.656,-0.05405,-0.02701,9.80041,-0.00481,0.00444,-0.01159,9.8006,0.01331,1.02879
78.1,54.67,-0.03042,-0.03645,9.76069,-0.0017,0.00647,-0.01337,9.76081,0.01495,-1.98958
78.12,54.684,-0.03596,-0.05164,9.76882,-0.00687,0.0078,-0.00763,9.76902,0.0129,0.41055
78.14,54.698,-0.04061,-0.01022,9.78805,-0.00532,0.00727,-0.0193,9.78814,0.0213,0.95619
78.16,54.712,-0.04143,-0.01622,9.79891,-0.00114,0.00568,-0.01172,9.79901,0.01307,0.54362
78.18,54.726,-0.02375,-0.04614,9.77797,0.00097,0.00424,-0.01369,9.77811,0.01436,-1.04545
78.2,54.74,-0.04468,-0.00927,9.77607,-0.00062,0.00274,-0.00868,9.77617,0.00912,-0.09672
78.22,54.754,-0.03775,-0.0382,9.77821,-0.00558,0.00491,-0.00836,9.77836,0.01118,0.10925
78.24,54.768,-0.05274,-0.04048,9.78046,-0.00774,0.00264,-0.01049,9.78069,0.0133,0.11644
78.26,54.782,-0.05396,-0.01479,9.79257,0.00296,0.00199,-0.00503,9.79273,0.00617,0.60216
78.28,54.796,-0.01079,-0.06094,9.80167,-0.00293,0.00508,-0.01096,9.80187,0.01243,0.45686
78.3,54.81,0.01006,-0.02394,9.76804,-0.00244,0.00439,-0.01392,9.76808,0.0148,-1.6894
78.32,54.824,0.016,-0.03191,9.74692,-0.00402,0.00169,-0.01816,9.74699,0.01868,-1.05445
78.34,54.838,0.00434,-0.03085,9.75713,-0.00065,-0.00008,-0.01509,9.75718,0.01511,0.5096
78.36,54.852,0.02028,-0.0312,9.75945,0.00112,-0.00058,-0.00982,9.75952,0.0099,0.11717
78.38,54.866,0.01583,-0.03295,9.77262,-0.00203,0.00749,-0.01874,9.77269,0.02028,0.65809
78.4,54.88,0.06691,-0.05053,9.73317,-0.00152,0.00177,-0.01166,9.73353,0.01189,-1.95755
78.42,54.894,0.0556,-0.02827,9.74705,0.003,0.00507,-0.01045,9.74725,0.012,0.68572
78.44,54.908,0.06078,-0.03311,9.74722,0.00101,0.00774,-0.01336,9.74747,0.01547,0.01106
78.46,54.922,0.01504,-0.03122,9.75192,-0.00073,0.00123,-0.01878,9.75198,0.01884,0.22555
78.48,54.936,0.04799,-0.05773,9.75501,-0.0025,-0.00003,-0.01574,9.7553,0.01594,0.16604
78.5,54.95,0.02063,-0.04305,9.74937,-0.00143,-0.00089,-0.01393,9.74948,0.01403,-0.29099
78.52,54.964,-0.02286,-0.05478,9.76566,-0.00241,0.0052,-0.01639,9.76584,0.01737,0.81793
78.54,54.978,-0.0645,-0.03546,9.73184,-0.00102,-0.00056,-0.01441,9.73212,0.01445,-1.68621
78.56,54.992,-0.09044,-0.03962,9.73184,-0.00292,-0.00265,-0.01077,9.73234,0.01147,0.01107
78.58,55.006,-0.08809,-0.03494,9.7297,0.00232,-0.00452,-0.01231,9.73016,0.01332,-0.10891
78.6,55.02,-0.08014,-0.05951,9.74259,0.00196,0.00221,-0.01884,9.7431,0.01907,0.64717
78.62,55.034,-0.13282,-0.02402,9.74168,0.01007,-0.00062,-0.00817,9.74261,0.01298,-0.02454
78.64,55.048,-0.10971,-0.03629,9.76111,0.0015,-0.00065,-0.01471,9.76179,0.0148,0.95895
78.66,55.062,-0.13237,-0.02246,9.72514,-0.00085,-0.00321,-0.01474,9.72607,0.01511,-1.78621
78.68,55.076,-0.15758,-0.01663,9.77481,0.00008,0.00178,-0.01923,9.7761,0.01931,2.50149
78.7,55.09,-0.14041,-0.02761,9.75611,-0.00204,-0.00106,-0.01991,9.75716,0.02004,-0.94669
78.72,55.104,-0.10621,-0.03572,9.77121,0.00315,-0.00268,-0.01438,9.77185,0.01496,0.73436
78.74,55.118,-0.1137,-0.03622,9.74713,0.00596,-0.00181,-0.01315,9.74786,0.01455,-1.19935
78.76,55.132,-0.08681,-0.02882,9.74172,0.00413,-0.00578,-0.01009,9.74215,0.01234,-0.28583
78.78,55.146,-0.10421,-0.049,9.76709,0.00365,-0.005,-0.0161,9.76777,0.01725,1.28104
78.8,55.16,-0.06543,-0.01869,9.77305,-0.00063,0.00053,-0.0093,9.77329,0.00934,0.27619
78.82,55.174,-0.0258,-0.03125,9.80068,0.00695,-0.00255,-0.01061,9.80076,0.01293,1.37354
78.84,55.188,-0.03909,-0.04448,9.74785,0.00094,-0.00165,-0.01645,9.74803,0.01656,-2.63686
78.86,55.202,-0.04321,-0.02781,9.77152,0.00352,-0.00324,-0.01009,9.77166,0.01117,1.18163
78.88,55.216,-0.02681,-0.02092,9.79304,0.0034,-0.00041,-0.01827,9.7931,0.01859,1.07216
78.9,55.23,-0.00495,-0.05024,9.79148,0.00804,-0.00446,-0.00886,9.79161,0.01277,-0.07446
78.92,55.244,-0.00876,-0.06228,9.79632,0.00659,-0.00163,-0.01097,9.79652,0.01291,0.24531
78.94,55.258,-0.03939,-0.02935,9.7705,0.00449,-0.01316,-0.01557,9.77063,0.02087,-1.29465
78.96,55.272,-0.02061,-0.0385,9.78293,0.00318,-0.00772,-0.01104,9.78303,0.01384,0.62013
78.98,55.286,0.00371,-0.04015,9.76781,0.00298,-0.00303,-0.01327,9.76789,0.01394,-0.75686
79,55.3,-0.00505,-0.02332,9.85285,0.00574,-0.00646,-0.00559,9.85288,0.01029,4.24933
79.02,55.314,-0.00447,-0.02808,9.80349,0.00479,-0.01077,-0.00654,9.80353,0.01348,-2.46721
79.04,55.328,0.00472,-0.04271,9.8216,0.00336,-0.00626,-0.00887,9.82169,0.01136,0.9079
79.06,55.342,0.0443,-0.05287,9.80448,0.00349,-0.00871,-0.01244,9.80472,0.01558,-0.84859
79.08,55.356,0.01379,-0.03335,9.83201,0.00319,-0.00879,-0.00478,9.83208,0.0105,1.36808
79.1,55.37,0.03431,-0.03619,9.83691,0.00502,-0.00538,-0.01136,9.83703,0.01353,0.2476
79.12,55.384,0.03312,-0.02514,9.82535,0.00681,-0.00538,-0.00736,9.82544,0.01138,-0.57963
79.14,55.398,0.06097,0.00169,9.82474,0.00522,-0.01239,-0.01362,9.82493,0.01914,-0.02541
79.16,55.412,0.07305,-0.00472,9.83567,0.00768,-0.00562,-0.00568,9.83594,0.01108,0.55033
79.18,55.426,0.07559,-0.0137,9.82305,0.00882,-0.00706,-0.00253,9.82335,0.01157,-0.62941
79.2,55.44,0.08323,0.01336,9.85059,0.00417,-0.0078,-0.00545,9.85095,0.01039,1.38021
79.22,55.454,0.05075,-0.03656,9.84254,0.01088,-0.0107,-0.00843,9.84274,0.01744,-0.41094
79.24,55.468,0.05108,-0.00222,9.85612,0.00819,-0.00939,-0.00076,9.85625,0.01248,0.67587
79.26,55.482,-0.00154,-0.04173,9.85527,0.00782,-0.0124,0.00158,9.85536,0.01474,-0.04471
79.28,55.496,-0.04391,-0.00773,9.86706,0.01128,-0.00767,-0.00421,9.86716,0.01427,0.59029
79.3,55.51,-0.04712,0.01056,9.86214,0.01159,-0.00596,0.00172,9.86226,0.01315,-0.24524
79.32,55.524,-0.07539,0.0096,9.82172,0.00994,-0.00535,-0.00466,9.82201,0.01222,-2.01237
79.34,55.538,-0.0866,0.0137,9.8722,0.01722,-0.00696,-0.00379,9.87259,0.01895,2.52881
79.36,55.552,-0.10354,-0.00446,9.85434,0.01033,-0.01262,-0.00581,9.85488,0.01731,-0.88522
79.38,55.566,-0.09324,0.0036,9.88901,0.0027,-0.01176,0.00105,9.88945,0.01212,1.72836
79.4,55.58,-0.06985,-0.0063,9.92689,0.0086,-0.00867,0.00036,9.92714,0.01222,1.88437
